state,district,digital_inclusion_index,service_quality_score,aadhaar_maturity_index,citizen_engagement_index,total_enrolments,total_all_updates,overall_index,digital_rank,service_rank,maturity_rank,engagement_rank,overall_rank
West Bengal,Murshidabad,48.01813643879853,48.80160452954251,89.32450407272145,28.46177392775852,4664.0,75629.0,53.651504742205255,181.0,803.0,660.0,356.0,474.0
West Bengal,Nadia,48.293905886758246,47.75771640387592,90.4267769900502,29.233891878533267,2319.0,38527.0,53.9280727898044,143.0,879.0,519.0,296.0,312.0
West Bengal,North 24 Parganas,47.36146770616077,48.51780226445772,91.1131816788508,29.3048616098191,3735.0,54571.0,54.0743283148221,268.0,826.0,413.0,292.0,245.0
West Bengal,North Dinajpur,48.751801395019086,56.3466225792093,85.02306519988728,17.805744184008564,27.0,610.0,51.98180833953106,91.0,337.0,861.0,779.0,803.0
West Bengal,North Twenty Four Parganas,48.645776454003276,56.49518943149849,86.70991287593401,16.489843637656378,207.0,3707.0,52.08518059977304,106.0,331.0,812.0,810.0,795.0
West Bengal,Paschim Bardhaman,48.81745378472437,58.416841764977626,85.06403221011271,13.802311021686025,157.0,2692.0,51.52515969537518,80.0,142.0,860.0,849.0,841.0
West Bengal,Paschim Medinipur,47.64022201606791,50.038185490685244,89.94353961534046,27.527676767572643,2129.0,41014.0,53.787405972416565,230.0,738.0,593.0,417.0,394.0
West Bengal,Purba Bardhaman,48.83612311474159,57.61869667209706,84.58298904141166,14.323095769856858,355.0,3215.0,51.34022614952679,77.0,241.0,870.0,843.0,853.0
West Bengal,Purba Medinipur,46.56179455450194,52.795064628109316,90.97561249870317,25.881063016643388,1853.0,25113.0,54.05338367448945,394.0,564.0,435.0,514.0,255.0
West Bengal,Purulia,48.98128702106659,55.65858339513356,85.28577459866739,17.221443872433014,98.0,1435.0,51.78677222182514,58.0,370.0,855.0,789.0,819.0
West Bengal,Puruliya,47.85773413512942,48.99536816207258,90.27407356255527,29.506846472236592,1935.0,25357.0,54.158505582998465,197.0,793.0,538.0,276.0,213.0
West Bengal,South 24 Pargana,43.75147562271279,59.59225379608087,70.92646460807158,1.787683690956061,1.0,8.0,44.014469429455325,859.0,43.0,959.0,1008.0,959.0
West Bengal,South 24 Parganas,47.87084132389788,48.7697399932313,89.99558605950912,28.702809223936327,4489.0,65769.0,53.834744150143656,195.0,809.0,583.0,332.0,360.0
West Bengal,South 24 pargana,,92.49727656484045,,0.003177341019472561,0.0,2.0,,,16.0,,1012.5,
West Bengal,South 24 parganas,,58.042420183544,,0.0019064046116835365,0.0,6.0,,,192.0,,1018.0,
West Bengal,South Dinajpur,48.69576321711315,55.662987632402974,85.07185137502815,16.512767102506306,65.0,742.0,51.48584233176264,99.0,368.0,859.0,809.0,845.0
West Bengal,South DumDum(M),,92.49727656484045,,0.003177341019472561,0.0,2.0,,,16.0,,1012.5,
West Bengal,South Twenty Four Parganas,48.483218569253125,52.91115630251528,87.99739563047825,23.046639859668012,492.0,7404.0,53.109602590478666,125.0,553.0,757.0,643.0,670.0
West Bengal,Uttar Dinajpur,48.717716001881136,46.66848054971606,89.34353925059033,30.820681635227565,4959.0,40500.0,53.88760435935377,97.0,950.0,658.0,184.0,330.0
West Bengal,West Medinipur,,58.594345009561415,,4.168614161381249,0.0,3.0,,,118.0,,990.5,
West Bengal,West Midnapore,48.20465317695702,53.23577154121454,89.36476111410325,23.596356754472957,311.0,5716.0,53.60038564668694,155.0,527.0,654.0,614.0,496.0
West Bengal,hooghly,,58.194193150475535,,6.252126906817004,0.0,4.0,,,170.0,,960.0,
West Bengal,nadia,,58.700138872174044,,12.502665143124272,0.0,1.0,,,104.0,,876.5,
West bengal,South 24 Parganas,,92.49863828242022,,0.0015886705097362805,0.0,1.0,,,6.5,,1030.0,
West bengal,hooghly,43.166037179240746,58.53327753379606,74.03276217147243,10.230262494774752,1.0,11.0,46.490584844821,904.0,129.0,951.0,915.0,948.0
Westbengal,Hooghly,46.96347018955382,59.16169185191469,77.02527404737322,3.810833105388158,1.0,12.0,46.74031729855747,330.0,58.0,945.0,995.0,945.0
Westbengal,Howrah,,92.49863828242023,,4.168614161381249,0.0,3.0,,,1.0,,990.5,
andhra pradesh,chittoor,,58.54156195592176,,5.559211328848154,0.0,12.0,,,126.0,,974.0,
andhra pradesh,rangareddi,41.66745366544682,60.60458435879534,68.7015126019836,0.0010591136731575204,1.0,2.0,42.74365243497473,948.5,28.0,961.0,1043.0,964.0
odisha,Gajapati,,92.49863828242022,,0.0015886705097362805,0.0,1.0,,,6.5,,1030.0,
west Bengal,South 24 Parganas,,92.49863828242022,,0.0015886705097362805,0.0,1.0,,,6.5,,1030.0,
